Luka Mezgec,Team BikeExchange - Jayco,Unclassed,102,6
Nick Schultz,Team BikeExchange - Jayco,Unclassed,369,6
John Degenkolb,Team DSM,Unclassed,8,6
Nils Eekhoff,Team DSM,Unclassed,48,6
Chris Hamilton,Team DSM,Unclassed,12,6
Martijn Tusveld,Team DSM,Unclassed,8,6
Edvald Boasson Hagen,TotalEnergies,Sprinter,288,6
Mathieu Burgaudeau,TotalEnergies,Unclassed,106,6
Pierre Latour,TotalEnergies,Climber,194,6
Anthony Turgis,TotalEnergies,Sprinter,4,6
Alexis Vuillermoz,TotalEnergies,Unclassed,12,6
Giulio Ciccone,Trek - Segafredo,Climber,389,6
Bauke Mollema,Trek - Segafredo,Climber,302,6
Quinn Simmons,Trek - Segafredo,Climber,222,6
Toms Skujiņš,Trek - Segafredo,Unclassed,34,6
Jasper Stuyven,Trek - Segafredo,Unclassed,370,6
George Bennett,UAE Team Emirates,Climber,56,6
Mikkel Bjerg,UAE Team Emirates,Unclassed,154,6
Rafał Majka,UAE Team Emirates,Climber,153,6
Marc Soler,UAE Team Emirates,All Rounder,250,6
Mikaël Cherel,AG2R Citroën Team,Unclassed,32,4
Oliver Naesen,AG2R Citroën Team,Unclassed,28,4
Silvan Dillier,Alpecin-Fenix,Unclassed,26,4
Michael Gogl,Alpecin-Fenix,Unclassed,6,4
Alexander Krieger,Alpecin-Fenix,Unclassed,69,4
Edward Planckaert,Alpecin-Fenix,Unclassed,31,4
Guillaume Van Keirsbulck,Alpecin-Fenix,Unclassed,28,4
Dmitriy Gruzdev,Astana Qazaqstan Team,Unclassed,0,4
Alexandr Riabushenko,Astana Qazaqstan Team,Unclassed,20,4
Andrey Zeits,Astana Qazaqstan Team,Unclassed,12,4
Cyril Barthe,B&B Hotels - KTM,Unclassed,52,4
Alexis Gougeard,B&B Hotels - KTM,Unclassed,55,4
Jérémy Lecroq,B&B Hotels - KTM,Unclassed,243,4
Cyril Lemoine,B&B Hotels - KTM,Unclassed,0,4
Sebastian Schönberger,B&B Hotels - KTM,Unclassed,36,4
Kamil Gradek,Bahrain - Victorious,Unclassed,26,4
Anthony Perez,Cofidis,Unclassed,101,4
Benjamin Thomas,Cofidis,Unclassed,277,4
Owain Doull,EF Education-EasyPost,Unclassed,24,4
Jonas Rutsch,EF Education-EasyPost,Unclassed,45,4
Antoine Duchesne,Groupama - FDJ,Unclassed,78,4
Olivier Le Gac,Groupama - FDJ,Unclassed,98,4
Luke Rowe,INEOS Grenadiers,Unclassed,226,4
Kobe Goossens,Intermarché - Wanty - Gobert Matériaux,Unclassed,78,4
Adrien Petit,Intermarché - Wanty - Gobert Matériaux,Unclassed,13,4
Krists Neilands,Israel - Premier Tech,Unclassed,94,4
Guy Niv,Israel - Premier Tech,Unclassed,0,4
Nathan Van Hooydonck,Jumbo-Visma,Unclassed,290,4
Frederik Frison,Lotto Soudal,Unclassed,36,4
Florian Vermeersch,Lotto Soudal,Unclassed,60,4
Imanol Erviti,Movistar Team,Unclassed,30,4
Gregor Mühlberger,Movistar Team,Unclassed,89,4
Albert Torres,Movistar Team,Unclassed,12,4
Maxime Bouet,Team Arkéa Samsic,Unclassed,30,4
Łukasz Owsian,Team Arkéa Samsic,Unclassed,24,4
Jack Bauer,Team BikeExchange - Jayco,Unclassed,64,4
Amund Grøndahl Jansen,Team BikeExchange - Jayco,Unclassed,32,4
Kevin Vermaerke,Team DSM,Unclassed,0,4
Maciej Bodnar,TotalEnergies,Unclassed,4,4
Daniel Oss,TotalEnergies,Unclassed,4,4
Tony Gallopin,Trek - Segafredo,Unclassed,48,4
Alex Kirsch,Trek - Segafredo,Unclassed,10,4
Vegard Stake Laengen,UAE Team Emirates,Unclassed,38,4
