Mark Donovan,Team DSM,Unclassed,2,6
Henri Vandenabeele,Team DSM,Unclassed,2,6
Julien Bernard,Trek - Segafredo,Unclassed,53,6
Dario Cataldo,Trek - Segafredo,Unclassed,65,6
Kenny Elissonde,Trek - Segafredo,Climber,205,6
Juan Pedro López,Trek - Segafredo,Unclassed,51,6
Antonio Tiberi,Trek - Segafredo,Unclassed,69,6
Jan Polanc,UAE Team Emirates,Unclassed,663,6
Jaakko Hänninen,AG2R Citroën Team,Unclassed,0,4
Nicolas Prodhomme,AG2R Citroën Team,Unclassed,0,4
Antoine Raugel,AG2R Citroën Team,Unclassed,0,4
Floris De Tier,Alpecin-Fenix,Unclassed,18,4
Jimmy Janssens,Alpecin-Fenix,Unclassed,314,4
Yevgeniy Fedorov,Astana Qazaqstan Team,Unclassed,95,4
Vadim Pronskiy,Astana Qazaqstan Team,Unclassed,168,4
Jasha Sütterlin,Bahrain - Victorious,Unclassed,56,4
Edoardo Zambanini,Bahrain - Victorious,Unclassed,281,4
Ryan Mullen,BORA - hansgrohe,Unclassed,56,4
Jesús Ezquerra,Burgos-BH,Unclassed,190,4
Ander Okamika,Burgos-BH,Unclassed,176,4
Thomas Champion,Cofidis,Unclassed,26,4
José Herrada,Cofidis,Unclassed,28,4
Merhawi Kudus,EF Education-EasyPost,Unclassed,12,4
Julius Van Den Berg,EF Education-EasyPost,Unclassed,208,4
Urko Berrade,Equipo Kern Pharma,Unclassed,60,4
Héctor Carretero,Equipo Kern Pharma,Unclassed,0,4
Francisco Galván,Equipo Kern Pharma,Unclassed,70,4
Raúl García Pierna,Equipo Kern Pharma,Unclassed,116,4
Pau Miquel,Equipo Kern Pharma,Unclassed,72,4
José Félix Parra,Equipo Kern Pharma,Unclassed,25,4
Vojtěch Řepa,Equipo Kern Pharma,Unclassed,20,4
Xabier Mikel Azparren,Euskaltel - Euskadi,Unclassed,40,4
Ibai Azurmendi,Euskaltel - Euskadi,Unclassed,20,4
Joan Bou,Euskaltel - Euskadi,Unclassed,94,4
Carlos Canal,Euskaltel - Euskadi,Unclassed,90,4
Mikel Iturria,Euskaltel - Euskadi,Unclassed,20,4
Fabian Lienhard,Groupama - FDJ,Unclassed,198,4
Miles Scotson,Groupama - FDJ,Unclassed,43,4
Julius Johansen,Intermarché - Wanty - Gobert Matériaux,Unclassed,30,4
Boy Van Poppel,Intermarché - Wanty - Gobert Matériaux,Unclassed,70,4
Omer Goldstein,Israel - Premier Tech,Unclassed,159,4
Cedric Beullens,Lotto Soudal,Unclassed,345,4
Filippo Conca,Lotto Soudal,Unclassed,194,4
Jarrad Drizners,Lotto Soudal,Unclassed,24,4
Kamil Małecki,Lotto Soudal,Unclassed,20,4
Lluís Mas,Movistar Team,Unclassed,98,4
Gregor Mühlberger,Movistar Team,Unclassed,180,4
Mathias Norsgaard,Movistar Team,Unclassed,16,4
Dries Devenyns,Quick-Step Alpha Vinyl Team,Unclassed,166,4
Pieter Serry,Quick-Step Alpha Vinyl Team,Unclassed,62,4
Thibault Guernalec,Team Arkéa Samsic,Unclassed,36,4
Simon Guglielmi,Team Arkéa Samsic,Unclassed,220,4
Łukasz Owsian,Team Arkéa Samsic,Unclassed,2,4
Michael Hepburn,Team BikeExchange - Jayco,Unclassed,85,4
Kelland O'Brien,Team BikeExchange - Jayco,Unclassed,35,4
Callum Scotson,Team BikeExchange - Jayco,Unclassed,55,4
Marco Brenner,Team DSM,Unclassed,240,4
Jonas Iversby Hvideberg,Team DSM,Unclassed,18,4
Joris Nieuwenhuis,Team DSM,Unclassed,130,4
Daan Hoole,Trek - Segafredo,Unclassed,30,4
Alex Kirsch,Trek - Segafredo,Unclassed,95,4
Ivo Oliveira,UAE Team Emirates,Unclassed,260,4
