Carlos Verona,Lidl - Trek,Unclassed,574,6
Orluis Aular,Movistar Team,Sprinter,864,6
Jon Barrenetxea,Movistar Team,Sprinter,32,6
Jefferson Alveiro Cepeda,Movistar Team,Climber,193,6
Davide Formolo,Movistar Team,Unclassed,24,6
Mark Donovan,Q36.5 Pro Cycling Team,Unclassed,69,6
Damien Howson,Q36.5 Pro Cycling Team,Unclassed,44,6
Emīls Liepiņš,Q36.5 Pro Cycling Team,Unclassed,16,6
Matteo Moschetti,Q36.5 Pro Cycling Team,Sprinter,292,6
Milan Vader,Q36.5 Pro Cycling Team,Unclassed,24,6
Giovanni Aleotti,Red Bull - BORA - hansgrohe,Unclassed,44,6
Jan Tratnik,Red Bull - BORA - hansgrohe,Unclassed,114,6
Mattia Cattaneo,Soudal Quick-Step,Unclassed,266,6
Ethan Hayter,Soudal Quick-Step,Unclassed,232,6
Luke Lamperti,Soudal Quick-Step,Sprinter,142,6
Koen Bouwman,Team Jayco AlUla,Unclassed,10,6
Davide De Pretto,Team Jayco AlUla,Unclassed,189,6
Paul Double,Team Jayco AlUla,Climber,127,6
Felix Engelhardt,Team Jayco AlUla,Unclassed,85,6
Chris Harper,Team Jayco AlUla,Unclassed,437,6
Luke Plapp,Team Jayco AlUla,Unclassed,362,6
Chris Hamilton,Team Picnic PostNL,Unclassed,71,6
Gijs Leemreize,Team Picnic PostNL,Unclassed,147,6
Casper Van Uden,Team Picnic PostNL,Sprinter,518,6
Giovanni Lonardi,Team Polti VisitMalta,Sprinter,236,6
Alessandro Tonelli,Team Polti VisitMalta,Unclassed,306,6
Edoardo Affini,Team Visma | Lease a Bike,Unclassed,382,6
Steven Kruijswijk,Team Visma | Lease a Bike,Unclassed,152,6
Bart Lemmen,Team Visma | Lease a Bike,Unclassed,174,6
Marco Brenner,Tudor Pro Cycling Team,Unclassed,42,6
Rick Pluimers,Tudor Pro Cycling Team,Unclassed,146,6
Yannis Voisard,Tudor Pro Cycling Team,Unclassed,121,6
Maikel Zijlaard,Tudor Pro Cycling Team,Sprinter,286,6
Igor Arrieta,UAE Team Emirates - XRG,Unclassed,528,6
Filippo Baroncini,UAE Team Emirates - XRG,Unclassed,456,6
Rafał Majka,UAE Team Emirates - XRG,Climber,599,6
Filippo Fiorelli,VF Group - Bardiani CSF - Faizanè,Unclassed,328,6
Filippo Magli,VF Group - Bardiani CSF - Faizanè,Unclassed,203,6
Alessio Martinelli,VF Group - Bardiani CSF - Faizanè,Unclassed,60,6
Alessandro Pinarello,VF Group - Bardiani CSF - Faizanè,Unclassed,0,6
Manuele Tarozzi,VF Group - Bardiani CSF - Faizanè,Unclassed,290,6
Enrico Zanoncello,VF Group - Bardiani CSF - Faizanè,Unclassed,185,6
Nicola Conci,XDS Astana Team,Unclassed,311,6
Max Kanter,XDS Astana Team,Sprinter,409,6
Fausto Masnada,XDS Astana Team,Unclassed,90,6
Wout Poels,XDS Astana Team,Unclassed,96,6
Juri Hollmann,Alpecin - Deceuninck,Unclassed,8,4
Jimmy Janssens,Alpecin - Deceuninck,Unclassed,18,4
Edward Planckaert,Alpecin - Deceuninck,Unclassed,250,4
Fabio Van Den Bossche,Alpecin - Deceuninck,Unclassed,34,4
Giosuè Epis,Arkéa - B&B Hotels,Unclassed,114,4
Simon Guglielmi,Arkéa - B&B Hotels,Unclassed,24,4
Laurens Huys,Arkéa - B&B Hotels,Unclassed,24,4
Michel Ries,Arkéa - B&B Hotels,Unclassed,0,4
Embret Svestad-Bårdseng,Arkéa - B&B Hotels,Unclassed,77,4
Martin Tjøtta,Arkéa - B&B Hotels,Unclassed,29,4
Alessandro Verre,Arkéa - B&B Hotels,Unclassed,276,4
Afonso Eulálio,Bahrain - Victorious,Unclassed,147,4
Fran Miholjević,Bahrain - Victorious,Unclassed,114,4
Andrea Pasqualon,Bahrain - Victorious,Unclassed,6,4
Nicolas Debeaumarché,Cofidis,Unclassed,4,4
Jonathan Lastra,Cofidis,Unclassed,12,4
Jan Maas,Cofidis,Unclassed,4,4
Anthony Perez,Cofidis,Unclassed,4,4
Sergio Samitier,Cofidis,Unclassed,4,4
Dries De Bondt,Decathlon AG2R La Mondiale Team,Unclassed,428,4
Owain Doull,EF Education - EasyPost,Unclassed,38,4
James Shaw,EF Education - EasyPost,Unclassed,38,4
Sven Erik Bystrøm,Groupama - FDJ,Unclassed,20,4
Clément Davy,Groupama - FDJ,Unclassed,42,4
Lorenzo Germani,Groupama - FDJ,Unclassed,114,4
Enzo Paleni,Groupama - FDJ,Unclassed,86,4
Rémy Rochas,Groupama - FDJ,Unclassed,287,4
Jonathan Castroviejo,INEOS Grenadiers,Unclassed,4,4
Kim Heiduk,INEOS Grenadiers,Unclassed,50,4
Kevin Colleoni,Intermarché - Wanty,Unclassed,0,4
Simone Petilli,Intermarché - Wanty,Unclassed,24,4
Taco Van Der Hoorn,Intermarché - Wanty,Unclassed,104,4
Gijs Van Hoecke,Intermarché - Wanty,Unclassed,0,4
Hugo Houle,Israel - Premier Tech,Unclassed,24,4
Jacopo Mosca,Lidl - Trek,Unclassed,168,4
Lorenzo Milesi,Movistar Team,Unclassed,161,4
Albert Torres,Movistar Team,Unclassed,12,4
Xabier Mikel Azparren,Q36.5 Pro Cycling Team,Unclassed,99,4
Nickolas Zukowsky,Q36.5 Pro Cycling Team,Unclassed,0,4
Nico Denz,Red Bull - BORA - hansgrohe,Unclassed,256,4
Gianni Moscon,Red Bull - BORA - hansgrohe,Unclassed,48,4
Josef Černý,Soudal Quick-Step,Unclassed,120,4
Gianmarco Garofoli,Soudal Quick-Step,Unclassed,361,4
James Knox,Soudal Quick-Step,Unclassed,76,4
Michael Hepburn,Team Jayco AlUla,Unclassed,121,4
Alex Edmondson,Team Picnic PostNL,Unclassed,136,4
Niklas Märkl,Team Picnic PostNL,Unclassed,46,4
Bram Welten,Team Picnic PostNL,Unclassed,8,4
Davide Bais,Team Polti VisitMalta,Unclassed,79,4
Mattia Bais,Team Polti VisitMalta,Unclassed,59,4
Mirco Maestri,Team Polti VisitMalta,Unclassed,371,4
Francisco Muñoz,Team Polti VisitMalta,Unclassed,54,4
Andrea Pietrobon,Team Polti VisitMalta,Unclassed,84,4
Dylan Van Baarle,Team Visma | Lease a Bike,Unclassed,192,4
Alexander Krieger,Tudor Pro Cycling Team,Unclassed,16,4
Florian Stork,Tudor Pro Cycling Team,Unclassed,332,4
Larry Warbasse,Tudor Pro Cycling Team,Unclassed,76,4
Luca Covili,VF Group - Bardiani CSF - Faizanè,Unclassed,24,4
Martin Marcellusi,VF Group - Bardiani CSF - Faizanè,Unclassed,323,4
Anton Kuzmin,XDS Astana Team,Unclassed,64,4
