Remco Evenepoel,Soudal - Quick Step,All Rounder,910,26
Primož Roglič,Jumbo-Visma,All Rounder,2380,24
Geraint Thomas,INEOS Grenadiers,All Rounder,2187,18
Tao Geoghegan Hart,INEOS Grenadiers,Climber,688,16
João Almeida,UAE Team Emirates,All Rounder,1971,16
Aleksandr Vlasov,BORA - hansgrohe,All Rounder,360,14
Mads Pedersen,Trek - Segafredo,Sprinter,1009,14
Jack Haig,Bahrain - Victorious,Climber,423,12
Thymen Arensman,INEOS Grenadiers,All Rounder,1035,12
Pavel Sivakov,INEOS Grenadiers,All Rounder,233,12
Jay Vine,UAE Team Emirates,Climber,459,12
Damiano Caruso,Bahrain - Victorious,Climber,1382,10
Lennard Kämna,BORA - hansgrohe,Climber,767,10
Hugh Carthy,EF Education-EasyPost,Climber,287,10
Thibaut Pinot,Groupama - FDJ,Climber,1554,10
Filippo Ganna,INEOS Grenadiers,Unclassed,288,10
Fernando Gaviria,Movistar Team,Sprinter,449,10
Michael Matthews,Team Jayco AlUla,Sprinter,956,10
Pascal Ackermann,UAE Team Emirates,Sprinter,850,10
Brandon McNulty,UAE Team Emirates,All Rounder,566,10
Kaden Groves,Alpecin-Deceuninck,Sprinter,754,8
Mark Cavendish,Astana Qazaqstan Team,Sprinter,672,8
Santiago Buitrago,Bahrain - Victorious,Climber,800,8
Jonathan Milan,Bahrain - Victorious,Sprinter,1600,8
Bob Jungels,BORA - hansgrohe,All Rounder,16,8
Simone Consonni,Cofidis,Sprinter,380,8
Magnus Cort,EF Education-EasyPost,Unclassed,520,8
Rigoberto Urán,EF Education-EasyPost,All Rounder,16,8
Lorenzo Fortunato,EOLO-Kometa,Climber,113,8
Stefan Küng,Groupama - FDJ,Unclassed,314,8
Domenico Pozzovivo,Israel - Premier Tech,Climber,90,8
Koen Bouwman,Jumbo-Visma,Climber,304,8
Rohan Dennis,Jumbo-Visma,Unclassed,118,8
Thomas Gloag,Jumbo-Visma,Unclassed,118,8
Sepp Kuss,Jumbo-Visma,Climber,675,8
Max Kanter,Movistar Team,Sprinter,78,8
Jan Hirt,Soudal - Quick Step,Climber,40,8
Warren Barguil,Team Arkéa Samsic,All Rounder,583,8
Alberto Dainese,Team DSM,Sprinter,424,8
Bauke Mollema,Trek - Segafredo,All Rounder,306,8
Diego Ulissi,UAE Team Emirates,All Rounder,128,8
Mikaël Cherel,AG2R Citroën Team,Unclassed,16,6
Aurélien Paret-Peintre,AG2R Citroën Team,Unclassed,822,6
Andrea Vendrame,AG2R Citroën Team,Sprinter,191,6
Nicola Conci,Alpecin-Deceuninck,Unclassed,166,6
Stefano Oldani,Alpecin-Deceuninck,Unclassed,627,6
Oscar Riesebeek,Alpecin-Deceuninck,Unclassed,102,6
Kristian Sbaragli,Alpecin-Deceuninck,Unclassed,12,6
Samuele Battistella,Astana Qazaqstan Team,Unclassed,77,6
Joe Dombrowski,Astana Qazaqstan Team,Unclassed,10,6
Gianni Moscon,Astana Qazaqstan Team,Unclassed,10,6
Luis León Sánchez,Astana Qazaqstan Team,Unclassed,65,6
Christian Scaroni,Astana Qazaqstan Team,Unclassed,190,6
Simone Velasco,Astana Qazaqstan Team,Unclassed,331,6
Andrea Pasqualon,Bahrain - Victorious,Unclassed,456,6
Edoardo Zambanini,Bahrain - Victorious,Unclassed,156,6
Giovanni Aleotti,BORA - hansgrohe,Unclassed,0,6
Patrick Konrad,BORA - hansgrohe,Climber,242,6
Davide Cimolai,Cofidis,Sprinter,0,6
Jonathan Lastra,Cofidis,Unclassed,53,6
Rémy Rochas,Cofidis,Unclassed,0,6
Alberto Bettiol,EF Education-EasyPost,Unclassed,345,6
Jonathan Klever Caicedo,EF Education-EasyPost,Unclassed,24,6
Jefferson Alexander Cepeda,EF Education-EasyPost,Climber,235,6
Stefan De Bod,EF Education-EasyPost,Unclassed,52,6
Ben Healy,EF Education-EasyPost,Unclassed,663,6
Vincenzo Albanese,EOLO-Kometa,Sprinter,732,6
Francesco Gavazzi,EOLO-Kometa,Unclassed,79,6
Luca Covili,Green Project-Bardiani CSF-Faizanè,Unclassed,20,6
Filippo Fiorelli,Green Project-Bardiani CSF-Faizanè,Sprinter,390,6
Davide Gabburo,Green Project-Bardiani CSF-Faizanè,Unclassed,134,6
Henok Mulubrhan,Green Project-Bardiani CSF-Faizanè,Unclassed,22,6
Alessandro Tonelli,Green Project-Bardiani CSF-Faizanè,Unclassed,299,6
Bruno Armirail,Groupama - FDJ,Unclassed,489,6
Rudy Molard,Groupama - FDJ,Unclassed,24,6
Jake Stewart,Groupama - FDJ,Unclassed,234,6
Laurens De Plus,INEOS Grenadiers,Unclassed,716,6
Ben Swift,INEOS Grenadiers,Unclassed,275,6
Niccolò Bonifazio,Intermarché - Circus - Wanty,Unclassed,407,6
Sven Erik Bystrøm,Intermarché - Circus - Wanty,Unclassed,112,6
Arne Marit,Intermarché - Circus - Wanty,Sprinter,317,6
Lorenzo Rota,Intermarché - Circus - Wanty,Unclassed,150,6
Rein Taaramäe,Intermarché - Circus - Wanty,Climber,2,6
Simon Clarke,Israel - Premier Tech,Unclassed,90,6
Matthew Riccitello,Israel - Premier Tech,Unclassed,121,6
Edoardo Affini,Jumbo-Visma,Unclassed,124,6
Michel Hessmann,Jumbo-Visma,Unclassed,238,6
Sam Oomen,Jumbo-Visma,Unclassed,118,6
Óscar Rodríguez,Movistar Team,Climber,0,6
José Joaquín Rojas,Movistar Team,Unclassed,126,6
Einer Augusto Rubio,Movistar Team,Climber,949,6
Carlos Verona,Movistar Team,Climber,227,6
Davide Ballerini,Soudal - Quick Step,Sprinter,340,6
Mattia Cattaneo,Soudal - Quick Step,Unclassed,54,6
Josef Černý,Soudal - Quick Step,Unclassed,40,6
Ilan Van Wilder,Soudal - Quick Step,Climber,666,6
Louis Vervaeke,Soudal - Quick Step,Unclassed,40,6
David Dekker,Team Arkéa Samsic,Sprinter,252,6
Thibault Guernalec,Team Arkéa Samsic,Unclassed,38,6
Nicolas Dalla Valle,Team Corratec,Sprinter,148,6
Andreas Leknessund,Team DSM,Unclassed,972,6
Marius Mayrhofer,Team DSM,Sprinter,522,6
Harm Vanhoucke,Team DSM,Climber,44,6
Alessandro De Marchi,Team Jayco AlUla,Unclassed,302,6
Eddie Dunbar,Team Jayco AlUla,Unclassed,986,6
Michael Hepburn,Team Jayco AlUla,Unclassed,180,6
Filippo Zana,Team Jayco AlUla,Unclassed,578,6
Toms Skujiņš,Trek - Segafredo,Unclassed,947,6
Natnael Tesfatsion,Trek - Segafredo,Unclassed,16,6
Alessandro Covi,UAE Team Emirates,Climber,34,6
Davide Formolo,UAE Team Emirates,Climber,153,6
Ryan Gibbons,UAE Team Emirates,Unclassed,150,6
Alex Baudin,AG2R Citroën Team,Unclassed,126,4
Paul Lapeira,AG2R Citroën Team,Unclassed,55,4
Valentin Paret-Peintre,AG2R Citroën Team,Unclassed,275,4
Nicolas Prodhomme,AG2R Citroën Team,Unclassed,171,4
Larry Warbasse,AG2R Citroën Team,Unclassed,78,4
Alexander Krieger,Alpecin-Deceuninck,Unclassed,132,4
Senne Leysen,Alpecin-Deceuninck,Unclassed,32,4
Ramon Sinkeldam,Alpecin-Deceuninck,Unclassed,4,4
Vadim Pronskiy,Astana Qazaqstan Team,Unclassed,152,4
Yukiya Arashiro,Bahrain - Victorious,Unclassed,156,4
Jasha Sütterlin,Bahrain - Victorious,Unclassed,225,4
Cesare Benedetti,BORA - hansgrohe,Unclassed,66,4
Nico Denz,BORA - hansgrohe,Unclassed,564,4
Anton Palzer,BORA - hansgrohe,Unclassed,16,4
François Bidard,Cofidis,Unclassed,135,4
Thomas Champion,Cofidis,Unclassed,167,4
Alexandre Delettre,Cofidis,Unclassed,20,4
Hugo Toumire,Cofidis,Unclassed,0,4
Davide Bais,EOLO-Kometa,Unclassed,553,4
Mattia Bais,EOLO-Kometa,Unclassed,259,4
Erik Fetter,EOLO-Kometa,Unclassed,8,4
Mirco Maestri,EOLO-Kometa,Unclassed,270,4
Diego Pablo Sevilla,EOLO-Kometa,Unclassed,78,4
Filippo Magli,Green Project-Bardiani CSF-Faizanè,Unclassed,67,4
Martin Marcellusi,Green Project-Bardiani CSF-Faizanè,Unclassed,99,4
Samuele Zoccarato,Green Project-Bardiani CSF-Faizanè,Unclassed,35,4
Ignatas Konovalovas,Groupama - FDJ,Unclassed,24,4
Fabian Lienhard,Groupama - FDJ,Unclassed,54,4
Lars Van Den Berg,Groupama - FDJ,Unclassed,35,4
Salvatore Puccio,INEOS Grenadiers,Unclassed,238,4
Laurens Huys,Intermarché - Circus - Wanty,Unclassed,212,4
Simone Petilli,Intermarché - Circus - Wanty,Unclassed,218,4
Laurenz Rex,Intermarché - Circus - Wanty,Unclassed,215,4
Sebastian Berwick,Israel - Premier Tech,Unclassed,230,4
Marco Frigo,Israel - Premier Tech,Unclassed,488,4
Derek Gee,Israel - Premier Tech,Unclassed,1663,4
Stephen Williams,Israel - Premier Tech,Unclassed,106,4
Mads Würtz Schmidt,Israel - Premier Tech,Unclassed,4,4
Will Barta,Movistar Team,Unclassed,106,4
Albert Torres,Movistar Team,Unclassed,8,4
Pieter Serry,Soudal - Quick Step,Unclassed,76,4
Maxime Bouet,Team Arkéa Samsic,Unclassed,46,4
Michel Ries,Team Arkéa Samsic,Unclassed,6,4
Alan Riou,Team Arkéa Samsic,Unclassed,10,4
Clément Russo,Team Arkéa Samsic,Unclassed,29,4
Alessandro Verre,Team Arkéa Samsic,Unclassed,4,4
Valerio Conti,Team Corratec,Unclassed,0,4
Stefano Gandin,Team Corratec,Unclassed,104,4
Alessandro Iacchi,Team Corratec,Unclassed,29,4
Alexander Konychev,Team Corratec,Unclassed,98,4
Charlie Quarterman,Team Corratec,Unclassed,114,4
Veljko Stojnić,Team Corratec,Unclassed,139,4
Karel Vacek,Team Corratec,Unclassed,263,4
