Tadej Pogačar,UAE Team Emirates,All Rounder,3719,32
Geraint Thomas,INEOS Grenadiers,All Rounder,2058,22
Ben O'Connor,Decathlon AG2R La Mondiale Team,Climber,1464,16
Romain Bardet,Team dsm-firmenich PostNL,All Rounder,907,16
Damiano Caruso,Bahrain - Victorious,All Rounder,406,14
Antonio Tiberi,Bahrain - Victorious,All Rounder,1496,14
Tim Merlier,Soudal - Quick Step,Sprinter,1126,14
Olav Kooij,Team Visma | Lease a Bike,Sprinter,601,14
Daniel Martínez,BORA - hansgrohe,Climber,2378,12
Thymen Arensman,INEOS Grenadiers,All Rounder,1355,12
Jonathan Milan,Lidl - Trek,Sprinter,1899,12
Fabio Jakobsen,Team dsm-firmenich PostNL,Sprinter,4,12
Cian Uijtdebroeks,Team Visma | Lease a Bike,Climber,396,12
Kaden Groves,Alpecin-Deceuninck,Sprinter,1187,10
Alexey Lutsenko,Astana Qazaqstan Team,All Rounder,244,10
Phil Bauhaus,Bahrain - Victorious,Sprinter,525,10
Danny Van Poppel,BORA - hansgrohe,Sprinter,355,10
Biniam Girmay,Intermarché - Wanty,Sprinter,184,10
Nairo Quintana,Movistar Team,Climber,513,10
Eddie Dunbar,Team Jayco AlUla,All Rounder,31,10
Caleb Ewan,Team Jayco AlUla,Sprinter,447,10
Luke Plapp,Team Jayco AlUla,All Rounder,599,10
Juan Sebastián Molano,UAE Team Emirates,Sprinter,737,10
Florian Lipowitz,BORA - hansgrohe,Climber,162,8
Maximilian Schachmann,BORA - hansgrohe,All Rounder,493,8
Andrea Vendrame,Decathlon AG2R La Mondiale Team,Sprinter,533,8
Laurence Pithie,Groupama - FDJ,Sprinter,376,8
Tobias Foss,INEOS Grenadiers,All Rounder,286,8
Filippo Ganna,INEOS Grenadiers,Unclassed,670,8
Ethan Vernon,Israel - Premier Tech,Sprinter,107,8
Michael Woods,Israel - Premier Tech,Climber,0,8
Andrea Bagioli,Lidl - Trek,Unclassed,204,8
Fernando Gaviria,Movistar Team,Sprinter,681,8
Einer Rubio,Movistar Team,Climber,1095,8
Julian Alaphilippe,Soudal - Quick Step,Climber,956,8
Jan Hirt,Soudal - Quick Step,Climber,760,8
Luke Lamperti,Soudal - Quick Step,Sprinter,91,8
Mauri Vansevenant,Soudal - Quick Step,All Rounder,231,8
Filippo Zana,Team Jayco AlUla,Climber,550,8
Christophe Laporte,Team Visma | Lease a Bike,Unclassed,20,8
Alberto Dainese,Tudor Pro Cycling Team,Sprinter,590,8
Marius Mayrhofer,Tudor Pro Cycling Team,Sprinter,0,8
Michael Storer,Tudor Pro Cycling Team,Climber,731,8
Felix Großschartner,UAE Team Emirates,All Rounder,256,8
Rafał Majka,UAE Team Emirates,Climber,613,8
Domenico Pozzovivo,VF Group-Bardiani CSF-Faizanè,Climber,263,8
Nicola Conci,Alpecin-Deceuninck,Unclassed,418,6
Quinten Hermans,Alpecin-Deceuninck,Unclassed,476,6
Timo Kielich,Alpecin-Deceuninck,Unclassed,14,6
Louis Barré,Arkéa - B&B Hotels,Unclassed,20,6
Jenthe Biermans,Arkéa - B&B Hotels,Unclassed,160,6
Ewen Costiou,Arkéa - B&B Hotels,Unclassed,109,6
David Dekker,Arkéa - B&B Hotels,Unclassed,45,6
Davide Ballerini,Astana Qazaqstan Team,Unclassed,435,6
Lorenzo Fortunato,Astana Qazaqstan Team,Unclassed,673,6
Max Kanter,Astana Qazaqstan Team,Sprinter,150,6
Henok Mulubrhan,Astana Qazaqstan Team,Unclassed,68,6
Vadim Pronskiy,Astana Qazaqstan Team,Unclassed,20,6
Christian Scaroni,Astana Qazaqstan Team,Unclassed,379,6
Simone Velasco,Astana Qazaqstan Team,Unclassed,220,6
Rainer Kepplinger,Bahrain - Victorious,Unclassed,26,6
Andrea Pasqualon,Bahrain - Victorious,Unclassed,106,6
Torstein Træen,Bahrain - Victorious,Unclassed,2,6
Edoardo Zambanini,Bahrain - Victorious,Unclassed,66,6
Giovanni Aleotti,BORA - hansgrohe,Unclassed,214,6
Patrick Gamper,BORA - hansgrohe,Unclassed,128,6
Jonas Koch,BORA - hansgrohe,Unclassed,128,6
Stanisław Aniołkowski,Cofidis,Unclassed,618,6
Simon Geschke,Cofidis,Unclassed,469,6
Stefano Oldani,Cofidis,Sprinter,20,6
Benjamin Thomas,Cofidis,Unclassed,331,6
Aurélien Paret-Peintre,Decathlon AG2R La Mondiale Team,Unclassed,408,6
Valentin Paret-Peintre,Decathlon AG2R La Mondiale Team,Unclassed,857,6
Bastien Tronchon,Decathlon AG2R La Mondiale Team,Unclassed,178,6
Simon Carr,EF Education-EasyPost,Unclassed,0,6
Jefferson Alexander Cepeda,EF Education-EasyPost,Climber,16,6
Esteban Chaves,EF Education-EasyPost,Climber,230,6
Stefan De Bod,EF Education-EasyPost,Unclassed,66,6
Mikkel Frølich Honoré,EF Education-EasyPost,Unclassed,161,6
Andrea Piccolo,EF Education-EasyPost,Unclassed,268,6
Georg Steinhauser,EF Education-EasyPost,Unclassed,825,6
Michael Valgren,EF Education-EasyPost,Unclassed,477,6
Lewis Askey,Groupama - FDJ,Unclassed,40,6
Jhonatan Narváez,INEOS Grenadiers,Unclassed,1120,6
Magnus Sheffield,INEOS Grenadiers,Unclassed,431,6
Connor Swift,INEOS Grenadiers,Unclassed,206,6
Lilian Calmejane,Intermarché - Wanty,Unclassed,235,6
Madis Mihkels,Intermarché - Wanty,Sprinter,427,6
Dion Smith,Intermarché - Wanty,Unclassed,52,6
Simon Clarke,Israel - Premier Tech,Unclassed,137,6
Hugo Hofstetter,Israel - Premier Tech,Sprinter,263,6
Nick Schultz,Israel - Premier Tech,Unclassed,80,6
Simone Consonni,Lidl - Trek,Sprinter,56,6
Amanuel Ghebreigzabhier,Lidl - Trek,Unclassed,146,6
Daan Hoole,Lidl - Trek,Unclassed,105,6
Juan Pedro López,Lidl - Trek,Climber,257,6
Jasper Stuyven,Lidl - Trek,Unclassed,76,6
Edward Theuns,Lidl - Trek,Unclassed,82,6
Will Barta,Movistar Team,Unclassed,26,6
Davide Cimolai,Movistar Team,Unclassed,26,6
Lorenzo Milesi,Movistar Team,Unclassed,120,6
Pelayo Sánchez,Movistar Team,Unclassed,535,6
Bert Van Lerberghe,Soudal - Quick Step,Unclassed,42,6
Chris Hamilton,Team dsm-firmenich PostNL,Unclassed,4,6
Gijs Leemreize,Team dsm-firmenich PostNL,Unclassed,84,6
Tobias Lund Andresen,Team dsm-firmenich PostNL,Sprinter,214,6
Kevin Vermaerke,Team dsm-firmenich PostNL,Unclassed,105,6
Alessandro De Marchi,Team Jayco AlUla,Unclassed,107,6
Luka Mezgec,Team Jayco AlUla,Unclassed,136,6
Max Walscheid,Team Jayco AlUla,Sprinter,77,6
Davide Bais,Team Polti Kometa,Unclassed,40,6
Matteo Fabbro,Team Polti Kometa,Unclassed,4,6
Giovanni Lonardi,Team Polti Kometa,Sprinter,388,6
Mirco Maestri,Team Polti Kometa,Unclassed,275,6
Davide Piganzoli,Team Polti Kometa,Unclassed,306,6
Edoardo Affini,Team Visma | Lease a Bike,Unclassed,126,6
Robert Gesink,Team Visma | Lease a Bike,Unclassed,0,6
Jan Tratnik,Team Visma | Lease a Bike,Unclassed,338,6
Attila Valter,Team Visma | Lease a Bike,Climber,202,6
Tim Van Dijke,Team Visma | Lease a Bike,Unclassed,373,6
Alexander Kamp,Tudor Pro Cycling Team,Unclassed,0,6
Matteo Trentin,Tudor Pro Cycling Team,Unclassed,185,6
Mikkel Bjerg,UAE Team Emirates,Unclassed,383,6
Rui Oliveira,UAE Team Emirates,Unclassed,273,6
Filippo Fiorelli,VF Group-Bardiani CSF-Faizanè,Unclassed,345,6
Martin Marcellusi,VF Group-Bardiani CSF-Faizanè,Unclassed,154,6
Giulio Pellizzari,VF Group-Bardiani CSF-Faizanè,Climber,577,6
Alessandro Tonelli,VF Group-Bardiani CSF-Faizanè,Unclassed,99,6
Enrico Zanoncello,VF Group-Bardiani CSF-Faizanè,Sprinter,270,6
Tobias Bayer,Alpecin-Deceuninck,Unclassed,64,4
Jimmy Janssens,Alpecin-Deceuninck,Unclassed,38,4
Edward Planckaert,Alpecin-Deceuninck,Unclassed,64,4
Fabio Van Den Bossche,Alpecin-Deceuninck,Unclassed,34,4
Donavan Grondin,Arkéa - B&B Hotels,Unclassed,72,4
Michel Ries,Arkéa - B&B Hotels,Unclassed,50,4
Alan Riou,Arkéa - B&B Hotels,Unclassed,0,4
Alessandro Verre,Arkéa - B&B Hotels,Unclassed,36,4
Jasha Sütterlin,Bahrain - Victorious,Unclassed,46,4
Ryan Mullen,BORA - hansgrohe,Unclassed,123,4
Thomas Champion,Cofidis,Unclassed,62,4
Nicolas Debeaumarché,Cofidis,Unclassed,32,4
Rubén Fernández,Cofidis,Unclassed,12,4
Harrison Wood,Cofidis,Unclassed,32,4
Alex Baudin,Decathlon AG2R La Mondiale Team,Unclassed,676,4
Damien Touzé,Decathlon AG2R La Mondiale Team,Unclassed,178,4
Larry Warbasse,Decathlon AG2R La Mondiale Team,Unclassed,178,4
Cyril Barthe,Groupama - FDJ,Unclassed,4,4
