Luca Mozzato,Arkéa - B&B Hotels,Sprinter,8,6
Cristián Rodríguez,Arkéa - B&B Hotels,Unclassed,258,6
Kévin Vauquelin,Arkéa - B&B Hotels,Unclassed,405,6
Davide Ballerini,Astana Qazaqstan Team,Unclassed,88,6
Cees Bol,Astana Qazaqstan Team,Sprinter,42,6
Yevgeniy Fedorov,Astana Qazaqstan Team,Unclassed,13,6
Alexey Lutsenko,Astana Qazaqstan Team,All Rounder,188,6
Harold Tejada,Astana Qazaqstan Team,Unclassed,246,6
Nikias Arndt,Bahrain - Victorious,Unclassed,154,6
Jack Haig,Bahrain - Victorious,Climber,8,6
Matej Mohorič,Bahrain - Victorious,Unclassed,42,6
Wout Poels,Bahrain - Victorious,Climber,88,6
Fred Wright,Bahrain - Victorious,Unclassed,80,6
Nico Denz,BORA - hansgrohe,Unclassed,7,6
Marco Haller,BORA - hansgrohe,Unclassed,22,6
Bob Jungels,BORA - hansgrohe,Unclassed,96,6
Matteo Sobrero,BORA - hansgrohe,Unclassed,30,6
Danny Van Poppel,BORA - hansgrohe,Sprinter,62,6
Piet Allegaert,Cofidis,Unclassed,60,6
Simon Geschke,Cofidis,Unclassed,20,6
Jesús Herrada,Cofidis,Climber,0,6
Ion Izagirre,Cofidis,All Rounder,36,6
Guillaume Martin,Cofidis,Climber,401,6
Alexis Renard,Cofidis,Unclassed,0,6
Axel Zingle,Cofidis,Unclassed,128,6
Bruno Armirail,Decathlon AG2R La Mondiale Team,Unclassed,155,6
Dorian Godon,Decathlon AG2R La Mondiale Team,Unclassed,51,6
Paul Lapeira,Decathlon AG2R La Mondiale Team,Unclassed,44,6
Nans Peters,Decathlon AG2R La Mondiale Team,Unclassed,0,6
Nicolas Prodhomme,Decathlon AG2R La Mondiale Team,Unclassed,0,6
Stefan Bissegger,EF Education-EasyPost,Unclassed,128,6
Rui Costa,EF Education-EasyPost,Unclassed,73,6
Neilson Powless,EF Education-EasyPost,All Rounder,44,6
Sean Quinn,EF Education-EasyPost,Unclassed,40,6
Marijn Van Den Berg,EF Education-EasyPost,Sprinter,334,6
Kevin Geniets,Groupama - FDJ,Unclassed,36,6
Stefan Küng,Groupama - FDJ,Unclassed,62,6
Valentin Madouas,Groupama - FDJ,Unclassed,210,6
Quentin Pacher,Groupama - FDJ,Unclassed,305,6
Jonathan Castroviejo,INEOS Grenadiers,Unclassed,58,6
Laurens De Plus,INEOS Grenadiers,Unclassed,424,6
Michał Kwiatkowski,INEOS Grenadiers,Unclassed,276,6
Ben Turner,INEOS Grenadiers,Unclassed,58,6
Kobe Goossens,Intermarché - Wanty,Unclassed,72,6
Louis Meintjes,Intermarché - Wanty,Climber,199,6
Hugo Page,Intermarché - Wanty,Unclassed,48,6
Laurenz Rex,Intermarché - Wanty,Sprinter,51,6
Mike Teunissen,Intermarché - Wanty,Unclassed,215,6
Georg Zimmermann,Intermarché - Wanty,Unclassed,46,6
Pascal Ackermann,Israel - Premier Tech,Sprinter,957,6
Jakob Fuglsang,Israel - Premier Tech,Unclassed,59,6
Hugo Houle,Israel - Premier Tech,Unclassed,113,6
Krists Neilands,Israel - Premier Tech,Unclassed,103,6
Jake Stewart,Israel - Premier Tech,Unclassed,33,6
Stephen Williams,Israel - Premier Tech,Unclassed,79,6
Toms Skujiņš,Lidl - Trek,Unclassed,231,6
Jasper Stuyven,Lidl - Trek,Unclassed,301,6
Carlos Verona,Lidl - Trek,Unclassed,45,6
Cedric Beullens,Lotto Dstny,Unclassed,31,6
Victor Campenaerts,Lotto Dstny,Unclassed,438,6
Brent Van Moer,Lotto Dstny,Unclassed,24,6
Harm Vanhoucke,Lotto Dstny,Unclassed,28,6
Alex Aranburu,Movistar Team,Sprinter,503,6
Davide Formolo,Movistar Team,Climber,24,6
Fernando Gaviria,Movistar Team,Sprinter,603,6
Gregor Mühlberger,Movistar Team,Unclassed,46,6
Nelson Oliveira,Movistar Team,Unclassed,182,6
Javier Romo,Movistar Team,Climber,291,6
Jan Hirt,Soudal - Quick Step,Climber,138,6
Yves Lampaert,Soudal - Quick Step,Unclassed,138,6
Casper Pedersen,Soudal - Quick Step,Unclassed,6,6
Ilan Van Wilder,Soudal - Quick Step,All Rounder,283,6
Louis Vervaeke,Soudal - Quick Step,Unclassed,89,6
Warren Barguil,Team dsm-firmenich PostNL,Climber,52,6
John Degenkolb,Team dsm-firmenich PostNL,Unclassed,166,6
Nils Eekhoff,Team dsm-firmenich PostNL,Unclassed,34,6
Oscar Onley,Team dsm-firmenich PostNL,Climber,204,6
Frank Van Den Broeck,Team dsm-firmenich PostNL,Unclassed,296,6
Chris Harper,Team Jayco AlUla,Climber,16,6
Luka Mezgec,Team Jayco AlUla,Unclassed,68,6
Tiesj Benoot,Team Visma | Lease a Bike,Unclassed,186,6
Bart Lemmen,Team Visma | Lease a Bike,Unclassed,264,6
Jan Tratnik,Team Visma | Lease a Bike,Unclassed,189,6
Mathieu Burgaudeau,TotalEnergies,Unclassed,48,6
Steff Cras,TotalEnergies,Climber,199,6
Sandy Dujardin,TotalEnergies,Unclassed,76,6
Thomas Gachignard,TotalEnergies,Unclassed,16,6
Jordan Jegat,TotalEnergies,Unclassed,172,6
Nils Politt,UAE Team Emirates,Unclassed,372,6
Pavel Sivakov,UAE Team Emirates,Climber,376,6
Marc Soler,UAE Team Emirates,All Rounder,410,6
Tim Wellens,UAE Team Emirates,Unclassed,372,6
Jonas Abrahamsen,Uno-X Mobility,Unclassed,606,6
Odd Christian Eiking,Uno-X Mobility,Unclassed,28,6
Tobias Halland Johannessen,Uno-X Mobility,All Rounder,214,6
Rasmus Tiller,Uno-X Mobility,Sprinter,48,6
Søren Wærenskjold,Uno-X Mobility,Unclassed,148,6
Silvan Dillier,Alpecin-Deceuninck,Unclassed,34,4
Robbe Ghys,Alpecin-Deceuninck,Unclassed,32,4
Jonas Rickaert,Alpecin-Deceuninck,Unclassed,66,4
Daniel McLay,Arkéa - B&B Hotels,Unclassed,20,4
Michele Gazzoli,Astana Qazaqstan Team,Unclassed,0,4
Michael Mørkøv,Astana Qazaqstan Team,Unclassed,8,4
Oliver Naesen,Decathlon AG2R La Mondiale Team,Unclassed,52,4
Clément Russo,Groupama - FDJ,Unclassed,241,4
Guillaume Boivin,Israel - Premier Tech,Unclassed,8,4
Julien Bernard,Lidl - Trek,Unclassed,168,4
Tim Declercq,Lidl - Trek,Unclassed,0,4
Ryan Gibbons,Lidl - Trek,Unclassed,327,4
Jarrad Drizners,Lotto Dstny,Unclassed,12,4
Sébastien Grignard,Lotto Dstny,Unclassed,12,4
Gianni Moscon,Soudal - Quick Step,Unclassed,138,4
Bram Welten,Team dsm-firmenich PostNL,Unclassed,62,4
Luke Durbridge,Team Jayco AlUla,Unclassed,14,4
Christopher Juul-Jensen,Team Jayco AlUla,Unclassed,54,4
Elmar Reinders,Team Jayco AlUla,Unclassed,8,4
Fabien Grellier,TotalEnergies,Unclassed,32,4
Anthony Turgis,TotalEnergies,Unclassed,644,4
Mattéo Vercher,TotalEnergies,Unclassed,245,4
Johannes Kulset,Uno-X Mobility,Unclassed,16,4
