Jasper Stuyven,Lidl - Trek,Unclassed,187,6
Jenno Berckmoes,Lotto,Sprinter,69,6
Lennert Van Eetvelt,Lotto,All Rounder,2,6
Brent Van Moer,Lotto,Unclassed,84,6
Will Barta,Movistar Team,Unclassed,131,6
Pablo Castrillo,Movistar Team,Climber,80,6
Iván García Cortina,Movistar Team,Unclassed,92,6
Gregor Mühlberger,Movistar Team,Unclassed,169,6
Nelson Oliveira,Movistar Team,Unclassed,25,6
Iván Romeo,Movistar Team,Unclassed,154,6
Einer Rubio,Movistar Team,Climber,223,6
Laurence Pithie,Red Bull - BORA - hansgrohe,Unclassed,69,6
Danny Van Poppel,Red Bull - BORA - hansgrohe,Sprinter,70,6
Mattia Cattaneo,Soudal Quick-Step,Unclassed,15,6
Valentin Paret-Peintre,Soudal Quick-Step,Climber,485,6
Maximilian Schachmann,Soudal Quick-Step,All Rounder,46,6
Ilan Van Wilder,Soudal Quick-Step,All Rounder,201,6
Eddie Dunbar,Team Jayco AlUla,All Rounder,165,6
Luka Mezgec,Team Jayco AlUla,Unclassed,12,6
Luke Plapp,Team Jayco AlUla,Unclassed,223,6
Mauro Schmid,Team Jayco AlUla,Unclassed,249,6
Tobias Lund Andresen,Team Picnic PostNL,Sprinter,370,6
Warren Barguil,Team Picnic PostNL,Unclassed,64,6
Pavel Bittner,Team Picnic PostNL,Sprinter,268,6
Sean Flynn,Team Picnic PostNL,Unclassed,8,6
Frank Van Den Broek,Team Picnic PostNL,Unclassed,216,6
Mathieu Burgaudeau,Team TotalEnergies,Unclassed,142,6
Steff Cras,Team TotalEnergies,Climber,2,6
Alexandre Delettre,Team TotalEnergies,Unclassed,52,6
Emilien Jeannière,Team TotalEnergies,Sprinter,0,6
Jordan Jegat,Team TotalEnergies,Unclassed,664,6
Anthony Turgis,Team TotalEnergies,Unclassed,407,6
Mattéo Vercher,Team TotalEnergies,Unclassed,20,6
Edoardo Affini,Team Visma | Lease a Bike,Unclassed,432,6
